10.17.2021 07:00:00;1;cmm_cmm01alk;;;0;8;100.00;22;100.00;0;13;100.00;9;100.00;11;100.00;0;;82;0.00;;0;;0;31;100.00;0.00;;9;100.00;0;;0;;0;;0;;0;;0;;72;100.00;9;100;5;100.00;0;1;100.00;0;;2;100.00;0.00;1;100.00;9;0;;0;;0;;0;;9;0;15.00;32.00;32.05;1174.58;3.74
10.17.2021 08:00:00;1;cmm_cmm01alk;;;0;28;100.00;32;100.00;0;6;100.00;26;100.00;4;100.00;0;;48;0.00;;0;;0;24;100.00;0.00;;10;100.00;0;;0;;0;;0;;0;;0;;68;100.00;1;100;2;100.00;0;0;;0;;0;;;0;100.00;1;0;;0;;0;;0;;12;0;15.00;25.00;34.20;1177.61;4.36
10.17.2021 09:00:00;1;cmm_cmm01alk;50.00;100.00;2;14;100.00;28;96.43;0;12;91.67;16;100.00;8;100.00;0;;32;0.00;;0;;0;15;100.00;0.00;;5;100.00;0;;0;;0;;0;;0;;0;;59;100.00;5;100;6;100.00;2;0;;0;;0;;100.00;2;85.71;7;0;;0;;0;;0;;13;0;20.00;29.00;36.65;1179.24;5.33
10.17.2021 10:00:00;1;cmm_cmm01alk;;;0;17;100.00;25;100.00;0;9;100.00;16;100.00;8;100.00;0;;136;0.00;;0;100.00;1;18;100.00;0.00;;6;66.67;0;;0;;0;;0;;0;;0;;52;100.00;7;100;5;100.00;0;1;100.00;0;;1;100.00;;0;100.00;6;0;;0;;0;;0;;13;0;21.00;42.00;39.64;1182.67;6.45
10.17.2021 11:00:00;1;cmm_cmm01alk;100.00;100.00;1;9;100.00;20;95.00;0;10;90.00;10;100.00;5;100.00;0;;132;0.00;;0;;0;49;100.00;0.00;;21;95.24;1;100.00;0;;0;;0;;0;;0;;93;98.92;3;100;4;100.00;0;0;;0;;0;;;0;75.00;4;0;;0;;0;;0;;11;0;17.00;40.00;40.73;1183.84;7.13
10.17.2021 12:00:00;1;cmm_cmm01alk;0.00;;1;11;100.00;17;94.12;0;8;100.00;9;88.89;5;100.00;0;;34;0.00;;0;;0;13;100.00;0.00;;3;100.00;0;;0;;0;;0;;0;;0;;50;100.00;2;100;4;100.00;3;0;;0;;0;;100.00;3;100.00;3;0;;0;;0;;0;;7;0;10.00;37.00;41.86;1185.18;7.65
10.17.2021 13:00:00;1;cmm_cmm01alk;50.00;100.00;2;12;100.00;16;93.75;0;4;100.00;12;91.67;2;100.00;0;;23;0.00;;0;;0;29;100.00;0.00;;15;100.00;0;;0;;0;;0;;0;;0;;60;100.00;2;100;2;100.00;0;0;;0;;0;;;0;100.00;2;0;;0;;0;;0;;8;0;12.00;32.00;41.57;1184.77;7.81
10.17.2021 14:00:00;1;cmm_cmm01alk;100.00;100.00;1;27;100.00;38;100.00;0;17;100.00;21;100.00;14;100.00;0;;20;0.00;;0;100.00;1;63;100.00;0.00;;25;100.00;0;;0;;0;;0;;0;;0;;118;100.00;7;100;12;91.67;1;1;100.00;0;;1;100.00;100.00;1;83.33;6;0;;0;;0;;0;;18;0;22.00;34.00;41.76;1185.48;7.72
10.17.2021 15:00:00;1;cmm_cmm01alk;;;0;9;100.00;14;100.00;0;6;100.00;8;100.00;5;100.00;0;;0;;;0;100.00;1;4;100.00;0.00;;0;;0;;0;;0;;0;;0;;0;;24;100.00;4;100;5;100.00;1;1;100.00;0;;1;100.00;100.00;1;66.67;3;0;;0;;0;;0;;4;0;9.00;39.00;41.19;1184.35;7.56
10.17.2021 16:00:00;1;cmm_cmm01alk;;;0;8;100.00;13;100.00;0;6;100.00;7;100.00;2;100.00;0;;16;0.00;;0;;0;2;100.00;0.00;;1;100.00;0;;0;;0;;0;;0;;0;;21;100.00;0;;1;100.00;1;0;;0;;0;;100.00;1;100.00;1;0;;0;;0;;0;;5;0;7.00;29.00;41.53;1185.01;7.88
10.17.2021 17:00:00;1;cmm_cmm01alk;0.00;;2;14;100.00;16;93.75;0;3;100.00;13;92.31;0;;0;;105;0.00;;0;;0;19;100.00;0.00;;12;100.00;0;;0;;0;;0;;0;;0;;47;100.00;0;;0;;0;0;;0;;0;;;0;;0;0;;0;;0;;0;;8;0;11.00;110.00;43.59;1186.76;8.86
10.17.2021 18:00:00;1;cmm_cmm01alk;100.00;100.00;1;28;100.00;32;100.00;0;7;100.00;25;100.00;5;100.00;0;;63;0.00;;0;;0;15;100.00;0.00;;4;100.00;0;;0;;0;;0;;0;;0;;47;100.00;2;100;0;;0;0;;0;;0;;;0;66.67;3;0;;0;;0;;0;;13;0;15.00;54.00;42.44;1186.00;8.03
10.17.2021 19:00:00;1;cmm_cmm01alk;;;0;20;100.00;25;100.00;0;5;100.00;20;100.00;2;100.00;0;;66;0.00;;0;100.00;1;17;100.00;0.00;;7;100.00;0;;0;;0;;0;;0;;0;;52;100.00;3;100;1;100.00;0;1;100.00;0;;1;100.00;;0;100.00;2;0;;0;;0;;0;;9;0;14.00;32.00;40.04;1183.19;6.92
10.17.2021 20:00:00;1;cmm_cmm01alk;;;0;22;100.00;30;100.00;0;5;100.00;25;100.00;2;100.00;0;;42;0.00;;0;;0;15;100.00;0.00;;4;100.00;0;;0;;0;;0;;0;;0;;55;100.00;1;100;3;100.00;0;0;;0;;0;;0.00;1;100.00;1;0;;0;;0;;0;;11;0;14.00;57.00;37.53;1181.14;6.20
10.17.2021 21:00:00;1;cmm_cmm01alk;;;0;39;100.00;43;100.00;0;5;100.00;38;100.00;2;100.00;0;;50;0.00;;0;0.00;1;6;100.00;0.00;;0;;0;;0;;0;;0;;0;;0;;59;100.00;3;100;1;100.00;1;2;100.00;0;;3;66.67;100.00;1;100.00;1;0;;0;;0;;0;;18;0;25.00;22.00;34.08;1177.69;4.98
10.17.2021 22:00:00;1;cmm_cmm01alk;100.00;100.00;1;31;100.00;34;100.00;0;6;100.00;28;100.00;4;100.00;0;;136;0.00;;0;;0;4;100.00;0.00;;7;14.29;6;0.00;6;0.00;0;;0;;0;;0;;39;100.00;1;100;4;100.00;1;0;;0;;0;;100.00;1;100.00;1;0;;0;;0;;0;;10;0;10.00;27.00;31.56;1175.06;4.10
10.17.2021 23:00:00;1;cmm_cmm01alk;;;0;17;100.00;17;100.00;0;3;100.00;14;100.00;1;100.00;0;;12;0.00;;0;;0;1;100.00;0.00;;0;;0;;0;;0;;0;;0;;0;;19;100.00;2;100;0;;0;0;;0;;0;;;0;100.00;1;0;;0;;0;;0;;6;0;9.00;17.00;28.16;1171.48;2.68
10.18.2021 00:00:00;1;cmm_cmm01alk;100.00;100.00;1;30;100.00;33;100.00;0;6;100.00;27;100.00;4;100.00;0;;10;0.00;;0;;0;3;100.00;0.00;;3;33.33;2;0.00;2;0.00;0;;0;;0;;0;;49;100.00;5;100;3;100.00;1;0;;0;;0;;50.00;2;100.00;3;0;;0;;0;;0;;7;0;11.00;42.00;26.78;1170.59;2.12
10.18.2021 01:00:00;1;cmm_cmm01alk;;;0;24;100.00;24;100.00;0;0;;24;100.00;0;;0;;0;;;0;;0;0;;0.00;;0;;0;;0;;0;;0;;0;;0;;24;100.00;0;;0;;0;0;;0;;0;;;0;;0;0;;0;;0;;0;;4;0;4.00;12.00;24.94;1168.62;1.32
10.18.2021 02:00:00;1;cmm_cmm01alk;;;0;20;100.00;20;100.00;0;0;;20;100.00;0;;0;;0;;;0;;0;0;;0.00;;0;;0;;0;;0;;0;;0;;0;;20;100.00;0;;0;;0;0;;0;;0;;;0;;0;0;;0;;0;;0;;4;0;4.00;7.00;24.45;1168.15;1.07
10.18.2021 03:00:00;1;cmm_cmm01alk;;;0;34;100.00;38;100.00;0;2;100.00;36;100.00;1;100.00;0;;0;;;0;100.00;1;2;100.00;0.00;;0;;0;;0;;0;;0;;0;;0;;44;97.73;1;100;1;100.00;0;0;;0;;1;100.00;;0;100.00;1;0;;0;;0;;0;;12;0;15.00;9.00;24.44;1168.11;1.03
10.18.2021 04:00:00;1;cmm_cmm01alk;;;0;17;100.00;16;100.00;0;0;;16;100.00;0;;0;;0;;;0;;0;0;;0.00;;0;;0;;0;;0;;0;;0;;0;;19;94.74;0;;0;;0;0;;0;;0;;;0;;0;0;;0;;0;;0;;5;0;5.00;7.00;24.29;1167.04;0.99
10.18.2021 05:00:00;1;cmm_cmm01alk;0.00;;1;24;100.00;30;93.33;0;6;66.67;24;100.00;4;75.00;0;;49;0.00;;0;100.00;1;41;100.00;0.00;;8;100.00;0;;0;;0;;0;;0;;0;;77;98.70;4;100;3;100.00;1;1;100.00;0;;1;100.00;33.33;3;100.00;2;0;;0;;0;;0;;10;0;14.00;17.00;26.57;1169.97;1.93
10.18.2021 06:00:00;1;cmm_cmm01alk;100.00;100.00;1;72;100.00;92;98.91;0;21;95.24;71;100.00;16;93.75;0;;55;0.00;;0;;0;40;100.00;0.00;;9;100.00;0;;0;;0;;0;;0;;5;100.00;140;100.00;8;100;6;100.00;1;0;;0;;0;;50.00;2;100.00;8;0;;0;;0;;0;;28;0;37.00;34.00;30.20;1174.56;3.23
10.18.2021 07:00:00;1;cmm_cmm01alk;100.00;100.00;2;27;100.00;32;93.75;0;7;71.43;25;100.00;2;100.00;0;;31;0.00;;0;0.00;2;5;100.00;1.00;100.00;1;100.00;0;;0;;0;;1;;0;100.00;0;;56;100.00;4;100;2;100.00;0;2;100.00;0;;0;;0.00;1;100.00;2;0;;0;;0;;0;;14;0;25.00;19.00;31.47;1174.90;3.80
